split,stem,audio_path,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
train,dia16_utt1,data/audio/train/dia16_utt1.flac,"Oh yeah, now everybody wants to be under this hat!",Rachel,joy,positive,16,1,3,25,"00:04:42,407","00:04:44,574"
train,dia16_utt2,data/audio/train/dia16_utt2.flac,Oy!!,Phoebe,disgust,negative,16,2,3,25,"00:04:49,455","00:04:50,747"
train,dia16_utt3,data/audio/train/dia16_utt3.flac,What’s with all this sand?,Monica,surprise,negative,16,3,3,25,"00:04:52,333","00:04:54,001"
train,dia16_utt4,data/audio/train/dia16_utt4.flac,"Oh, yeah, Bob said there might be flood damage.",Phoebe,neutral,neutral,16,4,3,25,"00:04:54,168","00:04:56,795"
train,dia16_utt5,data/audio/train/dia16_utt5.flac,"Yeah, either that, or he has a really big cat.",Ross,neutral,neutral,16,5,3,25,"00:04:57,005","00:04:59,214"
train,dia17_utt0,data/audio/train/dia17_utt0.flac,"Okay, see that blind guy right there? I'm gonna bash his head in later.",Joey,anger,negative,17,0,5,19,"00:06:15,416","00:06:19,127"
train,dia17_utt1,data/audio/train/dia17_utt1.flac,"Oh umm, my big scene is coming up. Big scene coming up.",Joey,joy,positive,17,1,5,19,"00:06:21,506","00:06:25,542"
train,dia17_utt2,data/audio/train/dia17_utt2.flac,"If you said, ""Big lima bean, bubbling up."" Would she understand the difference?",Chandler,neutral,neutral,17,2,5,19,"00:06:25,551","00:06:29,012"
train,dia17_utt3,data/audio/train/dia17_utt3.flac,Rach? What are you doing?,Monica,neutral,neutral,17,3,5,19,"00:06:32,183","00:06:33,517"
train,dia17_utt4,data/audio/train/dia17_utt4.flac,"Oh boy, I just can't watch. It's too scary!",Rachel,fear,negative,17,4,5,19,"00:06:33,976","00:06:37,020"
train,dia17_utt5,data/audio/train/dia17_utt5.flac,It's a diaper commercial.,Monica,neutral,neutral,17,5,5,19,"00:06:37,480","00:06:39,731"
train,dia17_utt6,data/audio/train/dia17_utt6.flac,"Oh yeah well, you know me, babies, responsibilities, ahhh!!!",Rachel,fear,negative,17,6,5,19,"00:06:40,817","00:06:43,735"
train,dia17_utt7,data/audio/train/dia17_utt7.flac,Pizza delivery!,Caitlin,joy,positive,17,7,5,19,"0:06:47,281","0:06:49,793"
train,dia17_utt8,data/audio/train/dia17_utt8.flac,I'll get it! I will get that!,Ross,joy,positive,17,8,5,19,"0:06:49,793","0:06:50,887"
train,dia17_utt9,data/audio/train/dia17_utt9.flac,Hi!,Caitlin,joy,positive,17,9,5,19,"0:06:53,538","0:06:54,665"
train,dia17_utt10,data/audio/train/dia17_utt10.flac,Hi!,Ross,joy,positive,17,10,5,19,"0:06:54,665","0:06:54,803"
train,dia18_utt0,data/audio/train/dia18_utt0.flac,"Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh?",Ross,neutral,neutral,18,0,5,21,"00:05:05,096","00:05:09,474"
train,dia18_utt1,data/audio/train/dia18_utt1.flac,"Uhh, the ball thing.",Joey,neutral,neutral,18,1,5,21,"0:05:09,642","0:05:11,603"
train,dia18_utt2,data/audio/train/dia18_utt2.flac,Yeah?,Ross,neutral,neutral,18,2,5,21,"0:05:11,603","0:05:12,542"
train,dia18_utt3,data/audio/train/dia18_utt3.flac,"Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!",Joey,joy,positive,18,3,5,21,"00:05:14,022","00:05:19,109"
train,dia18_utt4,data/audio/train/dia18_utt4.flac,"Uhh,",Ross,neutral,neutral,18,4,5,21,"00:05:19,277","00:05:22,279"
train,dia18_utt5,data/audio/train/dia18_utt5.flac,Okay!,Joey,joy,positive,18,5,5,21,"00:05:23,489","00:05:24,990"
train,dia18_utt6,data/audio/train/dia18_utt6.flac,Uh-oh.,Joey,fear,negative,18,6,5,21,"0:05:28,578","0:05:29,670"
train,dia18_utt7,data/audio/train/dia18_utt7.flac,What?,Ross,neutral,neutral,18,7,5,21,"0:05:29,670","0:05:30,222"
train,dia18_utt8,data/audio/train/dia18_utt8.flac,I have to pee. And Rachel's in the bathroom!,Joey,sadness,negative,18,8,5,21,"00:05:30,330","00:05:34,166"
train,dia18_utt9,data/audio/train/dia18_utt9.flac,"Man, I didn't think we were gonna make it!",Joey,surprise,positive,18,9,5,21,"00:05:39,047","00:05:41,548"
train,dia18_utt10,data/audio/train/dia18_utt10.flac,"I know!  Don't switch hands, okay?",Ross,fear,negative,18,10,5,21,"00:05:42,383","00:05:45,969"
train,dia19_utt0,data/audio/train/dia19_utt0.flac,Hey.,Joey,neutral,neutral,19,0,1,1,"0:10:11,861","0:10:14,990"
train,dia19_utt1,data/audio/train/dia19_utt1.flac,Hey!,Phoebe,neutral,neutral,19,1,1,1,"0:10:14,990","0:10:15,133"
train,dia20_utt0,data/audio/train/dia20_utt0.flac,How did it go with Erin?,Rachel,neutral,neutral,20,0,7,7,"00:10:56,155","00:10:59,157"
train,dia20_utt1,data/audio/train/dia20_utt1.flac,"Oh, unbelievable! We had the best time!",Joey,joy,positive,20,1,7,7,"00:10:59,408","00:11:01,368"
train,dia20_utt2,data/audio/train/dia20_utt2.flac,"Yay!! Oh so, you’re not, you’re not mad at us anymore?",Phoebe,joy,positive,20,2,7,7,"00:11:01,535","00:11:06,164"
train,dia20_utt3,data/audio/train/dia20_utt3.flac,No!,Joey,joy,positive,20,3,7,7,"0:11:02,703","0:11:03,538"
train,dia20_utt4,data/audio/train/dia20_utt4.flac,No!,Joey,joy,positive,20,4,7,7,"0:11:03,538","0:11:04,760"
train,dia20_utt5,data/audio/train/dia20_utt5.flac,No!,Joey,joy,positive,20,5,7,7,"0:11:04,760","0:11:05,303"
train,dia20_utt6,data/audio/train/dia20_utt6.flac,You guys were totally right!,Joey,joy,positive,20,6,7,7,"0:11:05,303","0:11:06,298"
train,dia20_utt7,data/audio/train/dia20_utt7.flac,This is so much better than the first time we went out.,Joey,joy,positive,20,7,7,7,"00:11:06,374","00:11:08,625"
train,dia20_utt8,data/audio/train/dia20_utt8.flac,Y’know?,Joey,neutral,neutral,20,8,7,7,"00:11:08,625","00:11:08,834"
train,dia20_utt9,data/audio/train/dia20_utt9.flac,"That was so awkward, we were really nervous.",Joey,neutral,neutral,20,9,7,7,"00:11:08,834","00:11:11,378"
train,dia20_utt10,data/audio/train/dia20_utt10.flac,Didn’t you sleep together?,Phoebe,neutral,neutral,20,10,7,7,"0:11:11,629","0:11:12,811"
train,dia20_utt11,data/audio/train/dia20_utt11.flac,"Yeah, that really calms me down.",Joey,neutral,neutral,20,11,7,7,"0:11:12,811","0:11:14,723"
train,dia20_utt12,data/audio/train/dia20_utt12.flac,And!,Joey,joy,positive,20,12,7,7,"0:11:16,801","0:11:18,595"
train,dia20_utt13,data/audio/train/dia20_utt13.flac,We have so much in common!,Joey,joy,positive,20,13,7,7,"0:11:18,595","0:11:18,734"
train,dia20_utt14,data/audio/train/dia20_utt14.flac,"She loves sandwiches, sports, although she is a Met fan, not much of an issue now but if we were ever to have kids, well that’s a",Joey,joy,positive,20,14,7,7,"00:11:18,928","00:11:31,356"
train,dia20_utt15,data/audio/train/dia20_utt15.flac,"Oh my God! Listen to you talkin’ about having kids. Oh my Joey.  Oh, please don’t get married before I do.",Rachel,surprise,positive,20,15,7,7,"00:11:27,228","00:11:37,862"
train,dia20_utt16,data/audio/train/dia20_utt16.flac,Okay.,Joey,neutral,neutral,20,16,7,7,"00:11:41,742","00:11:43,493"
train,dia21_utt0,data/audio/train/dia21_utt0.flac,How does she do that?,Monica,surprise,negative,21,0,1,4,"00:01:49,275","00:01:51,485"
train,dia21_utt1,data/audio/train/dia21_utt1.flac,I cannot sleep in a public place.,Ross,neutral,neutral,21,1,1,4,"00:01:51,653","00:01:54,822"
train,dia21_utt2,data/audio/train/dia21_utt2.flac,Would you look at her? She is so peaceful.,Monica,joy,positive,21,2,1,4,"00:01:54,989","00:02:00,994"
train,dia21_utt3,data/audio/train/dia21_utt3.flac,Oh! What what what! ...Hi.,Phoebe,surprise,positive,21,3,1,4,"00:02:01,162","00:02:03,622"
train,dia21_utt4,data/audio/train/dia21_utt4.flac,"It's okay, y'know, you just nodded off again.",Ross,neutral,neutral,21,4,1,4,"00:02:03,790","00:02:05,958"
train,dia21_utt5,data/audio/train/dia21_utt5.flac,What's going on with you?,Monica,surprise,positive,21,5,1,4,"00:02:06,126","00:02:08,127"
train,dia21_utt6,data/audio/train/dia21_utt6.flac,I got no sleep last night!,Phoebe,anger,negative,21,6,1,4,"0:02:08,294","0:02:09,587"
train,dia21_utt7,data/audio/train/dia21_utt7.flac,Why?,Ross,neutral,neutral,21,7,1,4,"0:02:09,587","0:02:09,991"
train,dia21_utt8,data/audio/train/dia21_utt8.flac,"My grandmother has this new boyfriend, and they're both kind of insecure in bed.",Phoebe,disgust,negative,21,8,1,4,"00:02:10,088","00:02:17,177"
train,dia21_utt9,data/audio/train/dia21_utt9.flac,"Oh, and deaf.",Phoebe,neutral,neutral,21,9,1,4,"00:02:17,345","00:02:18,887"
train,dia21_utt10,data/audio/train/dia21_utt10.flac,"So they're constantly, like, having to reassure each other that they're having a good time.",Phoebe,neutral,neutral,21,10,1,4,"00:02:20,682","00:02:24,726"
train,dia21_utt11,data/audio/train/dia21_utt11.flac,You have no idea how loud they are!,Phoebe,disgust,negative,21,11,1,4,"00:02:24,894","00:02:26,937"
train,dia21_utt12,data/audio/train/dia21_utt12.flac,"Well, if you want, you can stay with Rachel and me tonight.",Monica,neutral,neutral,21,12,1,4,"0:02:29,023","0:02:30,900"
train,dia21_utt13,data/audio/train/dia21_utt13.flac,Thanks.,Phoebe,joy,positive,21,13,1,4,"0:02:30,900","0:02:32,175"
train,dia22_utt0,data/audio/train/dia22_utt0.flac,Ew! What is that? Something exploded!,Joey,disgust,negative,22,0,1,23,"00:09:00,248","00:09:03,667"
train,dia22_utt1,data/audio/train/dia22_utt1.flac,"It's just her water breaking. Calm down, will you?",Nurse,neutral,neutral,22,1,1,23,"00:09:03,834","00:09:06,169"
train,dia22_utt2,data/audio/train/dia22_utt2.flac,"Water breaking, what do you mean? What's that, water breaking?",Joey,surprise,negative,22,2,1,23,"00:09:06,337","00:09:09,714"
train,dia22_utt3,data/audio/train/dia22_utt3.flac,"Breathe, breathe, breathe.",Nurse,neutral,neutral,22,3,1,23,"00:09:09,882","00:09:13,510"
train,dia23_utt0,data/audio/train/dia23_utt0.flac,"Are you insane? I mean Joey, is going to kill you, he’s actually going to kill you dead.",Monica,surprise,negative,23,0,3,11,"00:10:13,321","00:10:19,909"
train,dia23_utt1,data/audio/train/dia23_utt1.flac,Okay! You don’t think I thought of that?,Chandler,anger,negative,23,1,3,11,"00:10:17,825","00:10:19,909"
train,dia23_utt2,data/audio/train/dia23_utt2.flac,How can you not know which one?,Phoebe,surprise,negative,23,2,3,11,"0:10:20,870","0:10:22,422"
train,dia23_utt3,data/audio/train/dia23_utt3.flac,I mean that’s unbelievable.,Rachel,joy,positive,23,3,3,11,"0:10:22,422","0:10:23,751"
train,dia23_utt4,data/audio/train/dia23_utt4.flac,"I mean, was it Gina?",Monica,neutral,neutral,23,4,3,11,"0:10:23,873","0:10:24,873"
train,dia23_utt5,data/audio/train/dia23_utt5.flac,Which one is Gina?,Ross,neutral,neutral,23,5,3,11,"0:10:24,873","0:10:25,937"
train,dia23_utt6,data/audio/train/dia23_utt6.flac,"Dark, big hair, with the airplane earrings.",Rachel,neutral,neutral,23,6,3,11,"00:10:26,042","00:10:28,209"
train,dia23_utt7,data/audio/train/dia23_utt7.flac,"No, no, no, that’s Dina.",Monica,neutral,neutral,23,7,3,11,"00:10:28,377","00:10:30,420"
train,dia23_utt8,data/audio/train/dia23_utt8.flac,"You see you can’t tell which one is which either, dwha!!",Chandler,surprise,negative,23,8,3,11,"00:10:30,588","00:10:44,809"
train,dia24_utt0,data/audio/train/dia24_utt0.flac,"I don’t know, you thought ‘See you Saturday’ was funny.",Rachel,neutral,neutral,24,0,3,14,"00:10:40,389","00:10:44,059"
train,dia24_utt1,data/audio/train/dia24_utt1.flac,"Look honey, Mark is in fashion okay, I like having a friend that I can share this stuff with.",Rachel,neutral,neutral,24,1,3,14,"00:10:44,727","00:10:49,397"
train,dia24_utt2,data/audio/train/dia24_utt2.flac,You guys would never want to go to a lecture with me.,Rachel,neutral,neutral,24,2,3,14,"00:10:49,565","00:10:51,483"
train,dia24_utt3,data/audio/train/dia24_utt3.flac,Pa-haa!! I would love to go with you.,Ross,joy,positive,24,3,3,14,"00:10:54,987","00:10:56,571"
train,dia24_utt4,data/audio/train/dia24_utt4.flac,Really!?,Rachel,surprise,positive,24,4,3,14,"00:10:56,739","00:10:57,864"
train,dia24_utt5,data/audio/train/dia24_utt5.flac,"Yeah, hey I-I have clothes, I even pick them out.",Ross,neutral,neutral,24,5,3,14,"00:10:58,032","00:11:01,660"
train,dia24_utt6,data/audio/train/dia24_utt6.flac,"I mean for, for all you know I could be a fashion..... monger.",Ross,neutral,neutral,24,6,3,14,"00:11:01,827","00:11:05,121"
train,dia24_utt7,data/audio/train/dia24_utt7.flac,"Okay. Honey, I would love for you to go with me.  What?",Rachel,joy,positive,24,7,3,14,"00:11:11,379","00:11:15,256"
train,dia24_utt8,data/audio/train/dia24_utt8.flac,"What should I wear, now I’m all nervous.",Ross,fear,negative,24,8,3,14,"00:11:15,549","00:11:19,969"
train,dia25_utt0,data/audio/train/dia25_utt0.flac,": I know, we did it!! Hey, that was incredible, huh?!",Mr. Treeger,joy,positive,25,0,4,4,"00:20:36,693","00:20:40,321"
train,dia25_utt1,data/audio/train/dia25_utt1.flac,"I know, it was amazing! I mean, we totally nailed it, it was beautiful.",Joey,joy,positive,25,1,4,4,"00:20:40,572","00:20:44,075"
train,dia25_utt2,data/audio/train/dia25_utt2.flac,": Thank you, listen, thanks a lot Tribbiani, . Oh my God, look at the time, I gotta catch the bus to the ball.",Mr. Treeger,joy,positive,25,2,4,4,"00:20:44,284","00:20:51,916"
train,dia25_utt3,data/audio/train/dia25_utt3.flac,"Oh well, okay, good luck.",Joey,joy,positive,25,3,4,4,"00:20:52,459","00:20:56,462"
train,dia25_utt4,data/audio/train/dia25_utt4.flac,: Yeah.,Mr. Treeger,neutral,neutral,25,4,4,4,"00:20:54,962","00:20:56,462"
train,dia25_utt5,data/audio/train/dia25_utt5.flac,Unless you wanna practice the Foxtrot again? Or-or the Tango?,Joey,neutral,neutral,25,5,4,4,"00:20:56,713","00:21:00,716"
train,dia25_utt6,data/audio/train/dia25_utt6.flac,": Ahh, thanks but no. You see I-I think I’m ready to dance with girls.",Mr. Treeger,neutral,neutral,25,6,4,4,"00:21:01,093","00:21:09,350"
train,dia25_utt7,data/audio/train/dia25_utt7.flac,Okay.,Joey,neutral,neutral,25,7,4,4,"0:21:08,100","0:21:08,742"
train,dia25_utt8,data/audio/train/dia25_utt8.flac,: Yeah.,Mr. Treeger,neutral,neutral,25,8,4,4,"0:21:08,742","0:21:09,402"
train,dia25_utt9,data/audio/train/dia25_utt9.flac,Go get ‘em Treeger.,Joey,neutral,neutral,25,9,4,4,"00:21:09,601","00:21:11,852"
train,dia25_utt10,data/audio/train/dia25_utt10.flac,": Right.  Hey, ahh, you wanna come? Marge has a girlfriend.",Mr. Treeger,neutral,neutral,25,10,4,4,"00:21:16,275","00:21:19,860"
train,dia25_utt11,data/audio/train/dia25_utt11.flac,Really?,Joey,surprise,positive,25,11,4,4,"00:21:21,029","00:21:22,113"
train,dia25_utt12,data/audio/train/dia25_utt12.flac,": Yeah, you could dance real good with her, she’s the same size as me.",Mr. Treeger,neutral,neutral,25,12,4,4,"00:21:22,364","00:21:24,991"
train,dia25_utt13,data/audio/train/dia25_utt13.flac,"No, I’m good.",Joey,neutral,neutral,25,13,4,4,"00:21:25,367","00:21:26,867"
train,dia26_utt0,data/audio/train/dia26_utt0.flac,"Oh God, this is so nerve wracking! How-how do you do this?",Ross,surprise,negative,26,0,5,18,"00:09:41,414","00:09:44,958"
train,dia26_utt1,data/audio/train/dia26_utt1.flac,"Well, unfortunately, I don't get many callbacks so",Joey,neutral,neutral,26,1,5,18,"00:09:45,126","00:09:48,128"
train,dia26_utt2,data/audio/train/dia26_utt2.flac,Is it a good sign that they asked us to hang around after the audition?,Carol,surprise,positive,26,2,5,18,"00:09:49,046","00:09:51,715"
train,dia26_utt3,data/audio/train/dia26_utt3.flac,Who knows?,Joey,neutral,neutral,26,3,5,18,"00:09:51,882","00:09:53,508"
train,dia26_utt4,data/audio/train/dia26_utt4.flac,"Okay uh, we have narrowed it down to Raymond, Ben, Kyle, and Joey. The rest of you, thank you very much.",The Casting Director,neutral,neutral,26,4,5,18,"00:09:55,219","00:10:02,976"
train,dia26_utt5,data/audio/train/dia26_utt5.flac,Yes!! I knew it!!  Bye-bye! So long! Later!,Ross,joy,positive,26,5,5,18,"00:10:03,144","00:10:13,403"
train,dia26_utt6,data/audio/train/dia26_utt6.flac,Oh this is great! I might actually get to play Ben's dad!,Joey,joy,positive,26,6,5,18,"00:10:15,281","00:10:17,824"
train,dia26_utt7,data/audio/train/dia26_utt7.flac,Yeah!,Ross,joy,positive,26,7,5,18,"00:10:17,824","00:10:18,743"
train,dia26_utt8,data/audio/train/dia26_utt8.flac,"Actually, that can't happen.",The Casting Director,neutral,neutral,26,8,5,18,"00:10:18,743","00:10:20,243"
train,dia26_utt9,data/audio/train/dia26_utt9.flac,"Yeah because you all have such different looks, we're putting you with Raymond and Kyle with Ben.",The Casting Director,neutral,neutral,26,9,5,18,"00:10:20,411","00:10:25,665"
train,dia26_utt10,data/audio/train/dia26_utt10.flac,So it'll be either you two  or you two.,The Casting Director,neutral,neutral,26,10,5,18,"00:10:25,833","00:10:28,585"
train,dia26_utt11,data/audio/train/dia26_utt11.flac,"Man, this is gonna be kinda weird.",Joey,sadness,negative,26,11,5,18,"00:10:29,920","00:10:35,508"
train,dia26_utt12,data/audio/train/dia26_utt12.flac,"Yeah, it is.",Ross,neutral,neutral,26,12,5,18,"00:10:32,757","00:10:35,508"
train,dia26_utt13,data/audio/train/dia26_utt13.flac,"No, we-we're gonna be like best friends, that's why it's gonna be weird.",Ross,neutral,neutral,26,13,5,18,"00:10:40,514","00:10:44,142"
train,dia27_utt0,data/audio/train/dia27_utt0.flac,"Okay, come on, I can't get married until I get something old, something new, something borrowed, and something blue.",Monica,sadness,negative,27,0,5,24,"00:20:18,592","00:20:24,805"
train,dia27_utt1,data/audio/train/dia27_utt1.flac,"Okay, all right, all right, all right! Okay!  Okay, here's something, here's something blue and new.",Chandler,joy,positive,27,1,5,24,"00:21:04,763","00:21:11,060"
train,dia28_utt0,data/audio/train/dia28_utt0.flac,Please!,Ross,anger,negative,28,0,4,15,"0:19:16,989","0:19:19,201"
train,dia28_utt1,data/audio/train/dia28_utt1.flac,Are you kidding?,Ross,anger,negative,28,1,4,15,"0:19:19,201","0:19:19,673"
train,dia28_utt2,data/audio/train/dia28_utt2.flac,"I-I hurt three huge men, I gave a guy a bloody nose—I mean I-I’m not proud of it but, I really am.",Ross,anger,negative,28,2,4,15,"0:19:19,673","0:19:19,821"
train,dia28_utt3,data/audio/train/dia28_utt3.flac,"And it’s all because of you, wonderful, amazing you.",Ross,joy,positive,28,3,4,15,"00:19:27,916","00:19:29,917"
train,dia28_utt4,data/audio/train/dia28_utt4.flac,I think you’ve got concussion.,Emily,fear,negative,28,4,4,15,"00:19:30,085","00:19:34,839"
train,dia28_utt5,data/audio/train/dia28_utt5.flac,"No, no, I’m serious. Thank you.",Ross,joy,positive,28,5,4,15,"00:19:35,007","00:19:37,592"
train,dia28_utt6,data/audio/train/dia28_utt6.flac,You’re welcome.  I’m sorry. Did I hurt you?,Emily,fear,negative,28,6,4,15,"00:19:38,802","00:19:46,142"
train,dia28_utt7,data/audio/train/dia28_utt7.flac,"It’s worth the pain.  Y’know what, you know what? It’s not.",Ross,sadness,negative,28,7,4,15,"00:19:47,728","00:19:50,021"
train,dia29_utt0,data/audio/train/dia29_utt0.flac,Wow! That Mike thing was interesting! I don't know what's gonna happen with Phoebe and David.,Monica,surprise,positive,29,0,9,23,"00:08:23,586","00:08:31,426"
train,dia29_utt1,data/audio/train/dia29_utt1.flac,"I do! Want a hint? huh? ""I do""  ""I do"".",Chandler,joy,positive,29,1,9,23,"00:08:26,839","00:08:31,426"
train,dia29_utt2,data/audio/train/dia29_utt2.flac,"Ok, I'm sensing that this is some kind of word play, because you are pink with barely controlled glee.",Monica,neutral,neutral,29,2,9,23,"00:08:40,228","00:08:43,188"
train,dia29_utt3,data/audio/train/dia29_utt3.flac,David is going to propose to Phoebe.,Chandler,joy,positive,29,3,9,23,"0:08:44,083","0:08:45,668"
train,dia29_utt4,data/audio/train/dia29_utt4.flac,What?  Why?,Monica,surprise,negative,29,4,9,23,"0:08:45,668","0:08:48,470"
train,dia29_utt6,data/audio/train/dia29_utt6.flac,"Chandler, we have talked about this.",Monica,anger,negative,29,6,9,23,"00:08:54,575","00:08:56,952"
train,dia29_utt7,data/audio/train/dia29_utt7.flac,You are not supposed to give people advice!,Monica,anger,negative,29,7,9,23,"00:08:57,119","00:08:59,871"
